UF,CIDADE,LONG,LAT
PARANÁ,GODOY MOREIRA,-51.9243682163217,-24.1928594485963
PARANÁ,GOIOERÊ,-53.0273189133007,-24.1891883938618
PARANÁ,GOIOXIM,-52.0055879661652,-25.2015403111031
PARANÁ,GRANDES RIOS,-51.5087423991262,-24.1461940122141
PARANÁ,GUAÍRA,-54.2467577203893,-24.0852754800000
PARANÁ,GUAIRAÇÁ,-52.6910396163512,-22.9382439477033
PARANÁ,GUAMIRANGA,-50.8098759006677,-25.1899094536303
PARANÁ,GUAPIRAMA,-50.0426137439964,-23.5166402424419
PARANÁ,GUAPOREMA,-52.7782437828839,-23.3429843451037
PARANÁ,GUARACI,-51.6503853708561,-22.9744292672903
PARANÁ,GUARANIAÇU,-52.8696324396125,-25.0986499165701
PARANÁ,GUARAPUAVA,-51.4634310776746,-25.3935919800000
PARANÁ,GUARAQUEÇABA,-48.3260489326164,-25.3004374743932
PARANÁ,GUARATUBA,-48.5757259604424,-25.8742419750000
PARANÁ,HONÓRIO SERPA,-52.3830290561902,-26.1429662070044
PARANÁ,IBAITI,-50.1906662735549,-23.8498214850000
PARANÁ,IBEMA,-53.0231216933671,-25.1128670711596
PARANÁ,IBIPORÃ,-51.0580336739701,-23.2693314750000
PARANÁ,ICARAÍMA,-53.6255701622959,-23.3967114280053
PARANÁ,IGUARAÇU,-51.8247742046263,-23.1947806086687
PARANÁ,IGUATU,-53.0860050753783,-24.7112618444418
PARANÁ,IMBAÚ,-50.7493089935498,-24.4427970837244
PARANÁ,IMBITUVA,-50.5974729665313,-25.2306130382221
PARANÁ,INÁCIO MARTINS,-51.0749452987122,-25.5721626869871
PARANÁ,INAJÁ,-52.2023437503346,-22.7491161251096
PARANÁ,INDIANÓPOLIS,-52.7010569081576,-23.4797105011699
PARANÁ,IPIRANGA,-50.5812401343906,-25.0130228282322
PARANÁ,IPORÃ,-53.7180991714403,-24.0025804985380
PARANÁ,IRACEMA DO OESTE,-53.3581105552430,-24.4290304152957
PARANÁ,IRATI,-50.6580481227738,-25.4737362989273
PARANÁ,IRETAMA,-52.1015766222840,-24.4211415593772
PARANÁ,ITAGUAJÉ,-51.9693404488617,-22.6147826757020
PARANÁ,ITAIPULÂNDIA,-54.3050007423361,-25.1384806509619
PARANÁ,ITAMBARACÁ,-50.4090904668323,-23.0147685088751
PARANÁ,ITAMBÉ,-51.9900043142568,-23.6600985811132
PARANÁ,ITAPEJARA D'OESTE,-52.8139296045112,-25.9708780516430
PARANÁ,ITAPERUÇU,-49.3428643436738,-25.2144695250000
PARANÁ,ITAÚNA DO SUL,-52.8850248105017,-22.7268769277415
PARANÁ,IVAÍ,-50.8614257041266,-25.0082625825180
PARANÁ,IVAIPORÃ,-51.6745520468117,-24.2419480200000
PARANÁ,IVATÉ,-53.3738794057888,-23.4095888739513
PARANÁ,IVATUBA,-52.2176692790418,-23.6182744112522
PARANÁ,JABOTI,-50.0734525498615,-23.7357406011678
PARANÁ,JACAREZINHO,-49.9785725343256,-23.1601164750000
PARANÁ,JAGUAPITÃ,-51.5406168453571,-23.1177827565859
PARANÁ,JAGUARIAÍVA,-49.7121863019608,-24.2530565000000
PARANÁ,JANDAIA DO SUL,-51.6433953621984,-23.6011789160911
PARANÁ,JANIÓPOLIS,-52.7825517800460,-24.1414499417911
PARANÁ,JAPIRA,-50.1385951194178,-23.8074805268044
PARANÁ,JAPURÁ,-52.5566276715464,-23.4685877725578
PARANÁ,JARDIM ALEGRE,-51.6943350083947,-24.1811374455632
PARANÁ,JARDIM OLINDA,-52.0381409640909,-22.5526316001824
PARANÁ,JATAIZINHO,-50.9740548451338,-23.2572651215150
PARANÁ,JESUÍTAS,-53.3881148800191,-24.3772489097272
PARANÁ,JOAQUIM TÁVORA,-49.9244568128405,-23.5004885244257
PARANÁ,JUNDIAÍ DO SUL,-50.2493535652284,-23.4379094510520
PARANÁ,JURANDA,-52.8444864982627,-24.4163906494412
PARANÁ,JUSSARA,-52.4730408047112,-23.6163267087866
PARANÁ,KALORÉ,-51.6651419267049,-23.8234388793882
PARANÁ,LAPA,-49.7185958084251,-25.7651024850000
PARANÁ,LARANJAL,-52.4716661790835,-24.8883015839692
PARANÁ,LARANJEIRAS DO SUL,-52.4088474232637,-25.4016815101669
PARANÁ,LEÓPOLIS,-50.7551249729080,-23.0799224936918
PARANÁ,LIDIANÓPOLIS,-51.6541506163069,-24.1067664133174
PARANÁ,LINDOESTE,-53.5771259362793,-25.2559851259617
PARANÁ,LOANDA,-53.1344689597801,-22.9302286218534
PARANÁ,LOBATO,-51.9537492142271,-23.0041580768891
PARANÁ,LONDRINA,-51.1627734238781,-23.3121560000000
PARANÁ,LUIZIANA,-52.2819056183387,-24.2800814126702
PARANÁ,LUNARDELLI,-51.7445483867649,-24.0780463606770
PARANÁ,LUPIONÓPOLIS,-51.6568728402400,-22.7519945229726
PARANÁ,MALLET,-50.8275686221384,-25.8737880845276
PARANÁ,MAMBORÊ,-52.5290941575477,-24.3218130807396
PARANÁ,MANDAGUAÇU,-52.0942530606026,-23.3427891418224
PARANÁ,MANDAGUARI,-51.6812520884286,-23.5174520000000
PARANÁ,MANDIRITUBA,-49.3227825970264,-25.7596206130936
PARANÁ,MANFRINÓPOLIS,-53.3125829630542,-26.1437768725464
PARANÁ,MANGUEIRINHA,-52.1763258293897,-25.9429813415520
PARANÁ,MANOEL RIBAS,-51.6690785950707,-24.5217308774069
PARANÁ,MARECHAL CÂNDIDO RONDON,-54.0600078164531,-24.5592544950000
PARANÁ,MARIA HELENA,-53.2048192711896,-23.6176096561206
PARANÁ,MARIALVA,-51.7980569139104,-23.4847585350000
PARANÁ,MARILÂNDIA DO SUL,-51.3092905257137,-23.7457790925403
PARANÁ,MARILENA,-53.0371858842334,-22.7318252451306
PARANÁ,MARILUZ,-53.1515258188949,-24.0037326297737
PARANÁ,MARINGÁ,-51.9398818702521,-23.4222800000000
PARANÁ,MARIÓPOLIS,-52.5577480020641,-26.3558427427168
PARANÁ,MARIPÁ,-53.8334777829878,-24.4172088392526
PARANÁ,MARMELEIRO,-53.0261839782571,-26.1486971929932
PARANÁ,MARQUINHO,-52.2569829527735,-25.1122123613302
PARANÁ,MARUMBI,-51.6410803664656,-23.7063690370968
PARANÁ,MATELÂNDIA,-53.9743873416592,-25.2379210128539
PARANÁ,MATINHOS,-48.5337711877653,-25.8164097029052
PARANÁ,MATO RICO,-52.1462585798490,-24.7073171878821
PARANÁ,MAUÁ DA SERRA,-51.2264634713856,-23.9012964431155
PARANÁ,MEDIANEIRA,-54.0917821269221,-25.2924975000000
PARANÁ,MERCEDES,-54.1644357171677,-24.4488897646012
PARANÁ,MIRADOR,-52.7769349283224,-23.2574075418387
PARANÁ,MIRASELVA,-51.4857072490769,-22.9660925761244
PARANÁ,MISSAL,-54.2431753258263,-25.0911596680568
PARANÁ,MOREIRA SALES,-53.0134465696634,-24.0447582369354
PARANÁ,MORRETES,-48.8315391962639,-25.4784816833829
PARANÁ,MUNHOZ DE MELO,-51.7757579075730,-23.1456928030780
PARANÁ,NOSSA SENHORA DAS GRAÇAS,-51.7951475240122,-22.9105625092978
PARANÁ,NOVA ALIANÇA DO IVAÍ,-52.6019227273391,-23.1774555298389
PARANÁ,NOVA AMÉRICA DA COLINA,-50.7144428465776,-23.3326866674543
PARANÁ,NOVA AURORA,-53.2575255396178,-24.5284853289959
PARANÁ,NOVA CANTU,-52.5709921605330,-24.6707788449966
PARANÁ,NOVA ESPERANÇA,-52.2048663633507,-23.1842513921502
PARANÁ,NOVA ESPERANÇA DO SUDOESTE,-53.2642073185992,-25.8987792083355
PARANÁ,NOVA FÁTIMA,-50.5623142175567,-23.4323585708965
PARANÁ,NOVA LARANJEIRAS,-52.5393704514689,-25.3067459165584
PARANÁ,NOVA LONDRINA,-52.9863126298766,-22.7638686048357
PARANÁ,NOVA OLÍMPIA,-53.0912329510219,-23.4711009791015
PARANÁ,NOVA SANTA BÁRBARA,-50.7641471219669,-23.5854238548731
PARANÁ,NOVA SANTA ROSA,-53.9551160843080,-24.4647645333137
PARANÁ,NOVA PRATA DO IGUAÇU,-53.3479572462114,-25.6318770909640
PARANÁ,NOVA TEBAS,-51.9503961103527,-24.4383252111535
PARANÁ,NOVO ITACOLOMI,-51.5069594279647,-23.7653137692885
PARANÁ,ORTIGUEIRA,-50.9269295381431,-24.2120106688964
PARANÁ,OURIZONA,-52.1950387276658,-23.4045682216050
PARANÁ,OURO VERDE DO OESTE,-53.8995380841541,-24.7707942898476
PARANÁ,PAIÇANDU,-52.0524118315665,-23.4576987574943
PARANÁ,PALMAS,-51.9887738877128,-26.4814725150000
PARANÁ,PALMEIRA,-50.0032468209789,-25.4185679014664
PARANÁ,PALMITAL,-52.2129972267238,-24.8822436773402
PARANÁ,PALOTINA,-53.8387717238929,-24.2794094850000
PARANÁ,PARAÍSO DO NORTE,-52.6035431383628,-23.2871611665114
PARANÁ,PARANACITY,-52.1559887289280,-22.9268100520746
PARANÁ,PARANAGUÁ,-48.5247328366567,-25.5068415000000
PARANÁ,PARANAPOEMA,-52.0807237217792,-22.6556215750358
PARANÁ,PARANAVAÍ,-52.4624016699560,-23.0818794750000
PARANÁ,PATO BRAGADO,-54.2313957410420,-24.6256440144925
PARANÁ,PATO BRANCO,-52.6773619976723,-26.2299585150000
PARANÁ,PAULA FREITAS,-50.9347363362549,-26.2201021596604
PARANÁ,PAULO FRONTIN,-50.8331964537166,-26.0456075777101
PARANÁ,PEABIRU,-52.3478961545674,-23.9141264298477
PARANÁ,PEROBAL,-53.4115002037974,-23.8945617452713
PARANÁ,PÉROLA,-53.6732521304902,-23.7974787686894
PARANÁ,PÉROLA D'OESTE,-53.7401084726080,-25.8282656767020
PARANÁ,PIÊN,-49.4282437421995,-26.0969563765535
PARANÁ,PINHAIS,-49.1991974196099,-25.4421978879055
PARANÁ,PINHALÃO,-50.0626030635253,-23.7873547288699
PARANÁ,PINHAL DE SÃO BENTO,-53.4830904422170,-26.0327285546862
PARANÁ,PINHÃO,-51.6482701915018,-25.6962950100000
PARANÁ,PIRAÍ DO SUL,-49.9413309935834,-24.5323575000000
PARANÁ,PIRAQUARA,-49.0653056139231,-25.4465503564542
PARANÁ,PITANGA,-51.7631540083928,-24.7527477534145
PARANÁ,PITANGUEIRAS,-51.5857680569437,-23.2303038463547
PARANÁ,PLANALTINA DO PARANÁ,-52.9178407026414,-23.0188101882836
PARANÁ,PLANALTO,-53.7708574303380,-25.7121014977616
PARANÁ,PONTA GROSSA,-50.1614420592942,-25.0925470000000
PARANÁ,PONTAL DO PARANÁ,-48.4483270301901,-25.5941510148777
PARANÁ,PORECATU,-51.3775989927537,-22.7562094968322
PARANÁ,PORTO AMAZONAS,-49.8897208650407,-25.5415727120726
PARANÁ,PORTO BARREIRO,-52.4047867627126,-25.5451856383870
PARANÁ,PORTO RICO,-53.2679681115051,-22.7783515586479
PARANÁ,PORTO VITÓRIA,-51.2366947363773,-26.1634752041939
PARANÁ,PRADO FERREIRA,-51.4432261434374,-23.0339140302723
PARANÁ,PRANCHITA,-53.7426226395930,-26.0156642887295
PARANÁ,PRESIDENTE CASTELO BRANCO,-52.1577262526690,-23.2815496047308
PARANÁ,PRIMEIRO DE MAIO,-51.0277519969787,-22.8525332550873
PARANÁ,PRUDENTÓPOLIS,-50.9835750906290,-25.2160205000000
PARANÁ,QUARTO CENTENÁRIO,-53.0752885848612,-24.2790209177585
PARANÁ,QUATIGUÁ,-49.9152641614705,-23.5641609208327
PARANÁ,QUATRO BARRAS,-49.0851888348275,-25.3737448472333
PARANÁ,QUATRO PONTES,-53.9726991274637,-24.5732085847918
PARANÁ,QUEDAS DO IGUAÇU,-52.9098324023128,-25.4567808508294
PARANÁ,QUERÊNCIA DO NORTE,-53.4870407060353,-23.0865285793462
PARANÁ,QUINTA DO SOL,-52.1351287636401,-23.8438884262315
PARANÁ,QUITANDINHA,-49.4966829869198,-25.8683083492793
PARANÁ,RAMILÂNDIA,-54.0272370317877,-25.1189865236099
PARANÁ,RANCHO ALEGRE,-50.9163921629724,-23.0757149210335
PARANÁ,RANCHO ALEGRE D'OESTE,-52.9511258398345,-24.3090100123643
PARANÁ,REALEZA,-53.5325743590250,-25.7625799506140
PARANÁ,REBOUÇAS,-50.6812544333183,-25.6263927557656
PARANÁ,RENASCENÇA,-52.9721620116988,-26.1562209295429
PARANÁ,RESERVA,-50.8505958054306,-24.6516480000000
PARANÁ,RESERVA DO IGUAÇU,-52.0287624631417,-25.8309580360474
PARANÁ,RIBEIRÃO CLARO,-49.7563505190838,-23.1962854621858
PARANÁ,RIBEIRÃO DO PINHAL,-50.3580609524608,-23.4082575022835
PARANÁ,RIO AZUL,-50.7871729819706,-25.7161131774978
PARANÁ,RIO BOM,-51.4153647878351,-23.7620982802826
PARANÁ,RIO BONITO DO IGUAÇU,-52.5268897829594,-25.4869088092077
PARANÁ,RIO BRANCO DO IVAÍ,-51.3120655882648,-24.3202776012942
PARANÁ,RIO BRANCO DO SUL,-49.3167138827683,-25.1901653515541
PARANÁ,RIO NEGRO,-49.7976853768382,-26.1004079700000
PARANÁ,ROLÂNDIA,-51.3627803563626,-23.3135924850000
PARANÁ,RONCADOR,-52.2760525503737,-24.5951071879967
PARANÁ,RONDON,-52.7624923118905,-23.4126599793783
PARANÁ,ROSÁRIO DO IVAÍ,-51.2499448251477,-24.2535525559056
PARANÁ,SABÁUDIA,-51.5567020218746,-23.3183956216474
PARANÁ,SALGADO FILHO,-53.3621154225924,-26.1704605186520
PARANÁ,SALTO DO ITARARÉ,-49.6307500933620,-23.6057567382242
PARANÁ,SALTO DO LONTRA,-53.3149351018210,-25.7767652429306
PARANÁ,SANTA AMÉLIA,-50.4234587703804,-23.2681573189206
PARANÁ,SANTA CECÍLIA DO PAVÃO,-50.7828651430903,-23.5128957120937
PARANÁ,SANTA CRUZ DE MONTE CASTELO,-53.2973064204957,-22.9585816078019
PARANÁ,SANTA FÉ,-51.8063020531831,-23.0361147581788
PARANÁ,SANTA HELENA,-54.3364531522835,-24.8570958306367
PARANÁ,SANTA INÊS,-51.9027683827840,-22.6387065306372
PARANÁ,SANTA ISABEL DO IVAÍ,-53.1959475093714,-23.0010888094040
PARANÁ,SANTA IZABEL DO OESTE,-53.4836175358081,-25.8143812184215
PARANÁ,SANTA LÚCIA,-53.5711436726035,-25.4113199197696
PARANÁ,SANTA MARIA DO OESTE,-51.8677097950836,-24.9341839968829
PARANÁ,SANTA MARIANA,-50.5210713512026,-23.1464274393077
PARANÁ,SANTA MÔNICA,-53.1112728730423,-23.1054239387676
PARANÁ,SANTANA DO ITARARÉ,-49.6331966315173,-23.7531325857099
PARANÁ,SANTA TEREZA DO OESTE,-53.6272357310511,-25.0587219009540
PARANÁ,SANTA TEREZINHA DE ITAIPU,-54.3995187311272,-25.4421605134166
PARANÁ,SANTO ANTÔNIO DA PLATINA,-50.0773459027438,-23.2970488330377
PARANÁ,SANTO ANTÔNIO DO CAIUÁ,-52.3446578437543,-22.7339747691581
PARANÁ,SANTO ANTÔNIO DO PARAÍSO,-50.6468281629708,-23.4947194367769
PARANÁ,SANTO ANTÔNIO DO SUDOESTE,-53.7230834338629,-26.0749754785585
PARANÁ,SANTO INÁCIO,-51.7952999014099,-22.7000685756214
PARANÁ,SÃO CARLOS DO IVAÍ,-52.4771145893703,-23.3088474513599
PARANÁ,SÃO JERÔNIMO DA SERRA,-50.7384804270196,-23.7234034036330
PARANÁ,SÃO JOÃO,-52.7294732188134,-25.8246629361444
PARANÁ,SÃO JOÃO DO CAIUÁ,-52.3397510425866,-22.8544043257963
PARANÁ,SÃO JOÃO DO IVAÍ,-51.8202792051938,-23.9930894814884
PARANÁ,SÃO JOÃO DO TRIUNFO,-50.3080640619123,-25.6918750639247
PARANÁ,SÃO JORGE D'OESTE,-52.9201031661411,-25.7149480995920
PARANÁ,SÃO JORGE DO IVAÍ,-52.2943419624336,-23.4354578614104
PARANÁ,SÃO JORGE DO PATROCÍNIO,-53.8833305620972,-23.7582479652566
PARANÁ,SÃO JOSÉ DA BOA VISTA,-49.6511522910825,-23.9154659755350
PARANÁ,SÃO JOSÉ DAS PALMEIRAS,-54.0599182790456,-24.8340818673691
PARANÁ,SÃO JOSÉ DOS PINHAIS,-49.2000824656673,-25.5377020000000
PARANÁ,SÃO MANOEL DO PARANÁ,-52.6470195624171,-23.3961302642141
PARANÁ,SÃO MATEUS DO SUL,-50.3906242547046,-25.8695995050000
PARANÁ,SÃO MIGUEL DO IGUAÇU,-54.2421205540070,-25.3488942672582
PARANÁ,SÃO PEDRO DO IGUAÇU,-53.8598616786826,-24.9309309248552
PARANÁ,SÃO PEDRO DO IVAÍ,-51.8569627582888,-23.8678134422696
PARANÁ,SÃO PEDRO DO PARANÁ,-53.2229371404628,-22.8251294492252
PARANÁ,SÃO SEBASTIÃO DA AMOREIRA,-50.7624009771172,-23.4606458610134
PARANÁ,SÃO TOMÉ,-52.5924836675634,-23.5355113617934
PARANÁ,SAPOPEMA,-50.5796466310540,-23.9072874610035
PARANÁ,SARANDI,-51.8736820362471,-23.4431720100000
PARANÁ,SAUDADE DO IGUAÇU,-52.6143393739758,-25.6936611646413
PARANÁ,SENGÉS,-49.4730192945961,-24.1168102194297
PARANÁ,SERRANÓPOLIS DO IGUAÇU,-54.0583765839748,-25.3798841827825
PARANÁ,SERTANEJA,-50.8171022996451,-23.0369370349393
PARANÁ,SERTANÓPOLIS,-51.0422435334555,-23.0584819755590
PARANÁ,SIQUEIRA CAMPOS,-49.8314969707685,-23.6877083827751
PARANÁ,SULINA,-52.7165965203627,-25.6996322445225
PARANÁ,TAMARANA,-51.0985602004511,-23.7151771915553
PARANÁ,TAMBOARA,-52.5006292917574,-23.2018206530944
PARANÁ,TAPEJARA,-52.8641131839901,-23.7324791909303
PARANÁ,TAPIRA,-53.0753253067345,-23.3171088650566
PARANÁ,TEIXEIRA SOARES,-50.4656469824186,-25.3800492077089
PARANÁ,TELÊMACO BORBA,-50.6231227231312,-24.3286859700000
PARANÁ,TERRA BOA,-52.4621421588906,-23.7668332665984
PARANÁ,TERRA RICA,-52.6246705735779,-22.7243649693344
PARANÁ,TERRA ROXA,-54.0985136359671,-24.1674835260600
PARANÁ,TIBAGI,-50.4114701228325,-24.5132880678495
PARANÁ,TIJUCAS DO SUL,-49.1822439412764,-25.9201804801753
PARANÁ,TOLEDO,-53.7414114911568,-24.7320770000000
PARANÁ,TOMAZINA,-49.9551515410795,-23.7790448563942
PARANÁ,TRÊS BARRAS DO PARANÁ,-53.1874988005460,-25.4194083194783
PARANÁ,TUNAS DO PARANÁ,-49.0860587993652,-24.9723811901187
PARANÁ,TUNEIRAS DO OESTE,-52.8745678467236,-23.8640306292838
PARANÁ,TUPÃSSI,-53.5144953148303,-24.5798134088754
PARANÁ,TURVO,-51.5327643273371,-25.0401268031015
PARANÁ,UBIRATÃ,-52.9945060158456,-24.5410348849922
PARANÁ,UMUARAMA,-53.3084598047956,-23.7639500000000
PARANÁ,UNIÃO DA VITÓRIA,-51.0906095229867,-26.2284345000000
PARANÁ,UNIFLOR,-52.1600108240348,-23.0860486572457
PARANÁ,URAÍ,-50.7973651802287,-23.2001591025263
PARANÁ,WENCESLAU BRAZ,-49.8029847823700,-23.8704228528497
PARANÁ,VENTANIA,-50.2476172237288,-24.2441658559639
PARANÁ,VERA CRUZ DO OESTE,-53.8800300706254,-25.0631701890109
PARANÁ,VERÊ,-52.9085930798312,-25.8806316035548
PARANÁ,ALTO PARAÍSO,-53.7328931507692,-23.5081307379288
PARANÁ,DOUTOR ULYSSES,-49.4197717989297,-24.5678364522416
PARANÁ,VIRMOND,-52.2025433047369,-25.3787659851252
PARANÁ,VITORINO,-52.7770814458028,-26.2643442873669
PARANÁ,XAMBRÊ,-53.4869406945526,-23.7383943961389
SANTA CATARINA,ABDON BATISTA,-51.0252722110367,-27.6089871233363
SANTA CATARINA,ABELARDO LUZ,-52.3364823833236,-26.5630310224446
SANTA CATARINA,AGROLÂNDIA,-49.8256533877284,-27.4005165879985
SANTA CATARINA,AGRONÔMICA,-49.7183688907554,-27.2697161071454
SANTA CATARINA,ÁGUA DOCE,-51.5590965552946,-27.0040916588601
SANTA CATARINA,ÁGUAS DE CHAPECÓ,-52.9872510056855,-27.0762129124757
SANTA CATARINA,ÁGUAS FRIAS,-52.8594194493505,-26.8802275430245
SANTA CATARINA,ÁGUAS MORNAS,-48.8405384028278,-27.7065971917498
SANTA CATARINA,ALFREDO WAGNER,-49.3438123011528,-27.7053963320374
SANTA CATARINA,ALTO BELA VISTA,-51.9110368540592,-27.4311378753286
SANTA CATARINA,ANCHIETA,-53.3332701772290,-26.5356808606572
SANTA CATARINA,ANGELINA,-48.9834760642254,-27.5822573520640
SANTA CATARINA,ANITA GARIBALDI,-51.1311938712633,-27.6837772900554
SANTA CATARINA,ANITÁPOLIS,-49.1315993662195,-27.9098868973331
SANTA CATARINA,ANTÔNIO CARLOS,-48.7649600267553,-27.5133710516314
SANTA CATARINA,APIÚNA,-49.3916376287528,-27.0418125981250
SANTA CATARINA,ARABUTÃ,-52.1485992606982,-27.1574036959429
SANTA CATARINA,ARAQUARI,-48.6927074119294,-26.3759515540741
SANTA CATARINA,ARARANGUÁ,-49.4809665236330,-28.9357520142005
SANTA CATARINA,ARMAZÉM,-49.0129110847740,-28.2587054679168
SANTA CATARINA,ARROIO TRINTA,-51.3341239238805,-26.9325648566810
SANTA CATARINA,ARVOREDO,-52.4577888411626,-27.0735335581574
SANTA CATARINA,ASCURRA,-49.3863634278063,-26.9547758424940
SANTA CATARINA,ATALANTA,-49.7794566741424,-27.4205360018406
SANTA CATARINA,AURORA,-49.6436279074818,-27.2990294946104
SANTA CATARINA,BALNEÁRIO ARROIO DO SILVA,-49.4057027991370,-28.9804024547593
SANTA CATARINA,BALNEÁRIO CAMBORIÚ,-48.6346174770265,-26.9918186052546
SANTA CATARINA,BALNEÁRIO BARRA DO SUL,-48.6066458760074,-26.4564295671177
SANTA CATARINA,BALNEÁRIO GAIVOTA,-49.5908937823551,-29.1645212685343
SANTA CATARINA,BANDEIRANTE,-53.6410495865900,-26.7689379013244
SANTA CATARINA,BARRA BONITA,-53.4413025406045,-26.6522935998562
SANTA CATARINA,BARRA VELHA,-48.6838642743240,-26.6343614082893
SANTA CATARINA,BELA VISTA DO TOLDO,-50.4647882384698,-26.2762282783380
SANTA CATARINA,BELMONTE,-53.5809772314809,-26.8445863474828
SANTA CATARINA,BENEDITO NOVO,-49.3644027494089,-26.7775075690012
SANTA CATARINA,BIGUAÇU,-48.6544889289506,-27.4943227434700
SANTA CATARINA,BLUMENAU,-49.0576308843612,-26.9161077053067
SANTA CATARINA,BOCAINA DO SUL,-49.9458979108069,-27.7431983069377
SANTA CATARINA,BOMBINHAS,-48.5213451348448,-27.1442546993321
SANTA CATARINA,BOM JARDIM DA SERRA,-49.6249777453381,-28.3379471909765
SANTA CATARINA,BOM JESUS,-52.3930159598262,-26.7359234355780
SANTA CATARINA,BOM JESUS DO OESTE,-53.0953502802337,-26.6918115545937
SANTA CATARINA,BOM RETIRO,-49.4898337660812,-27.7986710014261
SANTA CATARINA,BOTUVERÁ,-49.0784843619278,-27.2021068611648
SANTA CATARINA,BRAÇO DO NORTE,-49.1645477089486,-28.2800388673436
SANTA CATARINA,BRAÇO DO TROMBUDO,-49.8909079359514,-27.3642513451248
SANTA CATARINA,BRUNÓPOLIS,-50.8359207719507,-27.3183621508240
SANTA CATARINA,BRUSQUE,-48.9151630055153,-27.0983102262107
SANTA CATARINA,CAÇADOR,-51.0190347589981,-26.7753476727182
SANTA CATARINA,CAIBI,-53.2505271955837,-27.0730539325580
SANTA CATARINA,CALMON,-51.0966349045981,-26.6046771770733
SANTA CATARINA,CAMBORIÚ,-48.6499958521006,-27.0264564992357
SANTA CATARINA,CAPÃO ALTO,-50.5114792925864,-27.9416852818149
SANTA CATARINA,CAMPO ALEGRE,-49.2633444820536,-26.1906592824645
SANTA CATARINA,CAMPO BELO DO SUL,-50.7619937519385,-27.8966573872665
SANTA CATARINA,CAMPO ERÊ,-53.0901551703376,-26.3945511410056
SANTA CATARINA,CAMPOS NOVOS,-51.2236729932379,-27.3990529792286
SANTA CATARINA,CANELINHA,-48.7892731276779,-27.2724147946086
SANTA CATARINA,CANOINHAS,-50.3978487118933,-26.1788070142524
SANTA CATARINA,CAPINZAL,-51.6113627551759,-27.3442784642161
SANTA CATARINA,CAPIVARI DE BAIXO,-48.9605750680941,-28.4490455118251
SANTA CATARINA,CATANDUVAS,-51.6589480985776,-27.0720352215709
SANTA CATARINA,CAXAMBU DO SUL,-52.8804748928922,-27.1612817848638
SANTA CATARINA,CELSO RAMOS,-51.3359938247645,-27.6347386053700
SANTA CATARINA,CERRO NEGRO,-50.8700622646788,-27.7958280677384
SANTA CATARINA,CHAPADÃO DO LAGEADO,-49.5443259548905,-27.5852982512011
SANTA CATARINA,CHAPECÓ,-52.6170311134138,-27.1068370215332
SANTA CATARINA,COCAL DO SUL,-49.3271287199039,-28.6030228652774
SANTA CATARINA,CONCÓRDIA,-52.0239710697483,-27.2336587800539
SANTA CATARINA,CORDILHEIRA ALTA,-52.6032512708199,-26.9850812923252
SANTA CATARINA,CORONEL FREITAS,-52.7091514565173,-26.9032514118110
SANTA CATARINA,CORONEL MARTINS,-52.6696992888121,-26.5116375952923
SANTA CATARINA,CORUPÁ,-49.2267370000436,-26.4319663158101
SANTA CATARINA,CORREIA PINTO,-50.3637605546150,-27.5848083449709
SANTA CATARINA,CRICIÚMA,-49.3659395588222,-28.6735722526747
SANTA CATARINA,CUNHA PORÃ,-53.1738455719665,-26.8917270824506
SANTA CATARINA,CUNHATAÍ,-53.0932904925904,-26.9731396983276
SANTA CATARINA,CURITIBANOS,-50.5826010352621,-27.2829825064663
SANTA CATARINA,DESCANSO,-53.5046288706139,-26.8178702209916
SANTA CATARINA,DIONÍSIO CERQUEIRA,-53.6313951228273,-26.2664885336603
SANTA CATARINA,DONA EMMA,-49.7168977450524,-26.9863006137375
SANTA CATARINA,DOUTOR PEDRINHO,-49.4792933619334,-26.7204609555414
SANTA CATARINA,ENTRE RIOS,-52.5625339678310,-26.7236210952911
SANTA CATARINA,ERMO,-49.6434049775486,-28.9850817922511
SANTA CATARINA,ERVAL VELHO,-51.4434329044499,-27.2738954846384
SANTA CATARINA,FAXINAL DOS GUEDES,-52.2714153987085,-26.8597867213521
SANTA CATARINA,FLOR DO SERTÃO,-53.3448914354815,-26.7794323287604
SANTA CATARINA,FLORIANÓPOLIS,-48.5476373781933,-27.5877955485500
SANTA CATARINA,FORMOSA DO SUL,-52.7934500252739,-26.6485233782537
SANTA CATARINA,FORQUILHINHA,-49.4688610533615,-28.7424153508779
SANTA CATARINA,FRAIBURGO,-50.9250792352346,-27.0234469627061
SANTA CATARINA,FREI ROGÉRIO,-50.8064082491164,-27.1747514992324
SANTA CATARINA,GALVÃO,-52.6820020755580,-26.4554762383808
SANTA CATARINA,GAROPABA,-48.6125566828538,-28.0208959348260
SANTA CATARINA,GARUVA,-48.8498418594081,-26.0220755061165
SANTA CATARINA,GASPAR,-48.9677065681263,-26.9183685142378
SANTA CATARINA,GOVERNADOR CELSO RAMOS,-48.5781665645095,-27.3186459075051
SANTA CATARINA,GRÃO PARÁ,-49.2199960405178,-28.1839865262373
SANTA CATARINA,GRAVATAL,-49.0394702581619,-28.3291307178425
SANTA CATARINA,GUABIRUBA,-48.9835604480228,-27.0603252392512
SANTA CATARINA,GUARACIABA,-53.5220897181838,-26.6003475707552
SANTA CATARINA,GUARAMIRIM,-48.9921042659495,-26.4744451283201
SANTA CATARINA,GUARUJÁ DO SUL,-53.5254451083141,-26.3849206040320
